tollgate_id,time_window,direction,volume,volume2,has_etc,has_etc2,vehicle_model_0,vehicle_model_1,vehicle_model_2,vehicle_model_3,vehicle_model_4,vehicle_model_5,vehicle_model_6,vehicle_model_7,vehicle_type_0,vehicle_type_1
1,2016/10/2 9:20,0,271,266,5,10,257,10,1,1,0,2,0,0,0,0
1,2016/10/2 9:40,0,211,271,17,5,190,17,3,1,0,0,0,0,0,0
1,2016/10/2 10:00,0,130,211,13,17,112,15,3,0,0,0,0,0,0,0
1,2016/10/2 10:20,0,152,130,21,13,123,24,4,0,0,1,0,0,0,0
1,2016/10/2 10:40,0,194,152,5,21,182,5,3,0,1,3,0,0,0,0
1,2016/10/2 11:00,0,160,194,13,5,141,15,3,0,1,0,0,0,0,0
1,2016/10/2 11:20,0,154,160,6,13,139,10,2,0,0,3,0,0,0,0
1,2016/10/2 11:40,0,158,154,10,6,137,13,2,1,0,5,0,0,0,0
1,2016/10/2 12:00,0,146,158,6,10,131,9,4,0,0,2,0,0,0,0
1,2016/10/2 12:20,0,144,146,10,6,129,9,1,2,2,1,0,0,0,0
1,2016/10/2 12:40,0,172,144,6,10,158,8,4,1,0,1,0,0,0,0
1,2016/10/2 13:00,0,175,172,11,6,155,14,2,3,0,1,0,0,0,0
1,2016/10/2 13:20,0,193,175,9,11,172,17,2,1,0,1,0,0,0,0
1,2016/10/2 13:40,0,202,193,11,9,183,16,3,0,0,0,0,0,0,0
1,2016/10/2 14:00,0,158,202,5,11,145,9,2,1,0,1,0,0,0,0
1,2016/10/2 14:20,0,183,158,7,5,169,10,2,1,0,1,0,0,0,0
1,2016/10/2 14:40,0,183,183,7,7,169,11,1,2,0,0,0,0,0,0
1,2016/10/2 15:00,0,182,183,10,7,162,15,0,3,0,2,0,0,0,0
1,2016/10/2 15:20,0,170,182,9,10,155,11,3,1,0,0,0,0,0,0
1,2016/10/2 15:40,0,167,170,10,9,144,19,0,1,0,3,0,0,0,0
1,2016/10/2 16:00,0,162,167,10,10,145,15,1,1,0,0,0,0,0,0
1,2016/10/2 16:20,0,168,162,6,10,149,12,1,2,2,2,0,0,0,0
1,2016/10/2 16:40,0,127,168,11,6,109,17,0,1,0,0,0,0,0,0
1,2016/10/2 17:00,0,166,127,4,11,153,12,0,1,0,0,0,0,0,0
1,2016/10/2 17:20,0,132,166,3,4,127,5,0,0,0,0,0,0,0,0
1,2016/10/2 17:40,0,108,132,4,3,102,5,0,1,0,0,0,0,0,0
1,2016/10/2 18:00,0,97,108,3,4,89,5,2,0,0,1,0,0,0,0
1,2016/10/2 18:20,0,116,97,8,3,101,12,2,0,0,1,0,0,0,0
1,2016/10/2 18:40,0,77,116,4,8,69,6,2,0,0,0,0,0,0,0
1,2016/10/2 19:00,0,92,77,0,4,90,1,1,0,0,0,0,0,0,0
1,2016/10/2 19:20,0,90,92,1,0,77,6,0,4,0,3,0,0,0,0
1,2016/10/2 19:40,0,73,90,0,1,68,2,2,0,1,0,0,0,0,0
1,2016/10/2 20:00,0,82,73,2,0,72,8,0,1,0,1,0,0,0,0
1,2016/10/2 20:20,0,105,82,5,2,89,7,4,4,0,1,0,0,0,0
1,2016/10/2 20:40,0,77,105,2,5,72,3,0,1,0,1,0,0,0,0
1,2016/10/2 21:00,0,64,77,2,2,56,6,1,0,0,1,0,0,0,0
1,2016/10/2 21:20,0,46,64,1,2,41,2,3,0,0,0,0,0,0,0
1,2016/10/2 21:40,0,54,46,2,1,49,2,0,1,1,1,0,0,0,0
1,2016/10/2 22:00,0,57,54,1,2,51,2,0,0,1,3,0,0,0,0
1,2016/10/2 22:20,0,27,57,0,1,26,0,0,0,0,1,0,0,0,0
1,2016/10/2 22:40,0,31,27,1,0,28,2,0,0,0,1,0,0,0,0
1,2016/10/2 23:20,0,13,31,3,1,8,3,0,0,1,1,0,0,0,0
1,2016/10/2 23:40,0,15,13,1,3,13,2,0,0,0,0,0,0,0,0
1,2016/10/3 0:00,0,22,15,0,1,20,1,0,0,0,1,0,0,0,0
1,2016/10/3 0:20,0,11,22,1,0,10,1,0,0,0,0,0,0,0,0
1,2016/10/3 0:40,0,9,11,1,1,7,1,0,0,1,0,0,0,0,0
1,2016/10/3 1:00,0,8,9,0,1,6,0,1,0,0,1,0,0,0,0
1,2016/10/3 1:20,0,9,8,0,0,8,0,0,0,0,1,0,0,0,0
1,2016/10/3 1:40,0,9,9,0,0,8,1,0,0,0,0,0,0,0,0
1,2016/10/3 2:00,0,8,9,0,0,7,0,1,0,0,0,0,0,0,0
1,2016/10/3 2:20,0,5,8,0,0,1,1,2,0,1,0,0,0,0,0
1,2016/10/3 2:40,0,5,5,1,0,3,1,0,0,0,1,0,0,0,0
1,2016/10/3 3:00,0,4,5,0,1,1,2,0,0,0,1,0,0,0,0
1,2016/10/3 3:20,0,12,4,0,0,4,0,2,0,0,6,0,0,0,0
1,2016/10/3 3:40,0,13,12,1,0,7,2,2,0,0,2,0,0,0,0
1,2016/10/3 4:00,0,14,13,1,1,6,2,2,0,0,4,0,0,0,0
1,2016/10/3 4:20,0,13,14,1,1,7,3,2,0,0,1,0,0,0,0
1,2016/10/3 4:40,0,11,13,0,1,8,0,3,0,0,0,0,0,0,0
1,2016/10/3 5:00,0,26,11,4,0,15,6,3,0,0,2,0,0,0,0
1,2016/10/3 5:20,0,19,26,0,4,16,0,2,0,0,1,0,0,0,0
1,2016/10/3 5:40,0,38,19,0,0,24,3,5,3,0,3,0,0,0,0
1,2016/10/3 6:00,0,34,38,0,0,32,0,2,0,0,0,0,0,0,0
1,2016/10/3 6:20,0,70,34,3,0,63,5,2,0,0,0,0,0,0,0
1,2016/10/3 6:40,0,75,70,2,3,61,2,5,3,2,2,0,0,0,0
1,2016/10/3 7:00,0,91,75,4,2,79,5,3,2,1,1,0,0,0,0
1,2016/10/3 7:20,0,110,91,5,4,99,5,4,1,0,1,0,0,0,0
1,2016/10/3 7:40,0,140,110,3,5,135,5,0,0,0,0,0,0,0,0
1,2016/10/3 8:00,0,189,140,5,3,176,7,3,2,1,0,0,0,0,0
1,2016/10/3 8:20,0,196,189,13,5,174,13,6,1,1,1,0,0,0,0
1,2016/10/3 8:40,0,204,196,3,13,194,7,2,1,0,0,0,0,0,0
1,2016/10/3 9:00,0,90,204,9,3,78,9,1,2,0,0,0,0,0,0
1,2016/10/3 9:20,0,183,90,18,9,159,22,1,0,0,1,0,0,0,0
1,2016/10/3 9:40,0,183,183,24,18,152,28,1,0,1,1,0,0,0,0
1,2016/10/3 10:00,0,170,183,11,24,148,17,5,0,0,0,0,0,0,0
1,2016/10/3 10:20,0,139,170,12,11,121,14,3,0,0,1,0,0,0,0
1,2016/10/3 10:40,0,119,139,16,12,100,16,2,1,0,0,0,0,0,0
1,2016/10/3 11:00,0,103,119,9,16,86,16,1,0,0,0,0,0,0,0
1,2016/10/3 11:20,0,189,103,5,9,162,11,9,1,1,5,0,0,0,0
1,2016/10/3 11:40,0,120,189,6,5,102,14,2,0,0,2,0,0,0,0
1,2016/10/3 12:00,0,133,120,4,6,115,8,3,3,1,3,0,0,0,0
1,2016/10/3 12:20,0,154,133,11,4,132,16,2,2,0,2,0,0,0,0
1,2016/10/3 12:40,0,165,154,10,11,148,13,2,2,0,0,0,0,0,0
1,2016/10/3 13:00,0,155,165,4,10,147,6,1,0,0,1,0,0,0,0
1,2016/10/3 13:20,0,179,155,8,4,160,11,0,3,0,4,0,1,0,0
1,2016/10/3 13:40,0,178,179,9,8,159,15,1,2,0,1,0,0,0,0
1,2016/10/3 14:00,0,183,178,13,9,162,16,2,1,0,2,0,0,0,0
1,2016/10/3 14:20,0,207,183,8,13,183,16,5,1,0,2,0,0,0,0
1,2016/10/3 14:40,0,176,207,4,8,164,7,4,1,0,0,0,0,0,0
1,2016/10/3 15:00,0,176,176,6,4,159,12,3,1,0,1,0,0,0,0
1,2016/10/3 15:20,0,181,176,7,6,164,16,1,0,0,0,0,0,0,0
1,2016/10/3 15:40,0,174,181,9,7,154,14,2,0,0,3,0,1,0,0
1,2016/10/3 16:00,0,147,174,5,9,133,9,1,2,0,2,0,0,0,0
1,2016/10/3 16:20,0,142,147,8,5,127,12,0,1,0,2,0,0,0,0
1,2016/10/3 16:40,0,105,142,7,8,91,11,1,0,2,0,0,0,0,0
1,2016/10/3 17:00,0,153,105,4,7,140,5,3,2,2,1,0,0,0,0
1,2016/10/3 17:20,0,116,153,6,4,101,12,0,1,0,2,0,0,0,0
1,2016/10/3 17:40,0,111,116,3,6,99,8,1,0,0,3,0,0,0,0
1,2016/10/3 18:00,0,111,111,3,3,95,10,1,0,0,5,0,0,0,0
1,2016/10/3 18:20,0,96,111,5,3,82,9,3,1,1,0,0,0,0,0
1,2016/10/3 18:40,0,84,96,2,5,79,3,1,0,1,0,0,0,0,0
1,2016/10/3 19:00,0,88,84,3,2,75,9,3,1,0,0,0,0,0,0
1,2016/10/3 19:20,0,89,88,3,3,78,8,3,0,0,0,0,0,0,0
1,2016/10/3 19:40,0,89,89,2,3,79,5,1,3,0,1,0,0,0,0
1,2016/10/3 20:00,0,75,89,6,2,63,6,4,0,1,1,0,0,0,0
1,2016/10/3 20:20,0,72,75,2,6,64,5,2,1,0,0,0,0,0,0
1,2016/10/3 20:40,0,72,72,4,2,61,6,0,4,0,1,0,0,0,0
1,2016/10/3 21:00,0,70,72,6,4,61,4,1,3,1,0,0,0,0,0
1,2016/10/3 21:20,0,69,70,3,6,59,6,4,0,0,0,0,0,0,0
1,2016/10/3 21:40,0,56,69,2,3,51,2,0,1,0,2,0,0,0,0
1,2016/10/3 22:00,0,36,56,2,2,28,5,0,2,0,1,0,0,0,0
1,2016/10/3 22:20,0,42,36,2,2,38,4,0,0,0,0,0,0,0,0
1,2016/10/3 22:40,0,40,42,1,2,35,3,0,1,0,1,0,0,0,0
1,2016/10/3 23:00,0,37,40,0,1,34,1,1,0,0,1,0,0,0,0
1,2016/10/3 23:20,0,20,37,0,0,18,1,0,0,0,1,0,0,0,0
1,2016/10/3 23:40,0,21,20,2,0,19,1,0,0,1,0,0,0,0,0
1,2016/10/4 0:00,0,10,21,0,2,9,0,1,0,0,0,0,0,0,0
1,2016/10/4 0:20,0,19,10,0,0,16,1,0,1,0,1,0,0,0,0
1,2016/10/4 0:40,0,14,19,0,0,13,0,1,0,0,0,0,0,0,0
1,2016/10/4 1:00,0,12,14,1,0,9,1,2,0,0,0,0,0,0,0
1,2016/10/4 1:20,0,10,12,0,1,8,1,0,1,0,0,0,0,0,0
1,2016/10/4 1:40,0,10,10,1,0,8,1,0,1,0,0,0,0,0,0
1,2016/10/4 2:00,0,7,10,0,1,7,0,0,0,0,0,0,0,0,0
1,2016/10/4 2:20,0,8,7,0,0,5,0,2,0,0,1,0,0,0,0
1,2016/10/4 2:40,0,6,8,0,0,5,0,0,1,0,0,0,0,0,0
1,2016/10/4 3:00,0,8,6,1,0,5,2,0,1,0,0,0,0,0,0
1,2016/10/4 3:20,0,10,8,0,1,2,3,1,0,0,4,0,0,0,0
1,2016/10/4 3:40,0,11,10,0,0,7,0,0,1,0,3,0,0,0,0
1,2016/10/4 4:00,0,7,11,0,0,6,0,0,0,0,1,0,0,0,0
1,2016/10/4 4:20,0,10,7,0,0,4,3,1,0,0,2,0,0,0,0
1,2016/10/4 4:40,0,13,10,0,0,11,2,0,0,0,0,0,0,0,0
1,2016/10/4 5:00,0,18,13,0,0,12,3,3,0,0,0,0,0,0,0
1,2016/10/4 5:20,0,27,18,2,0,17,6,4,0,0,0,0,0,0,0
1,2016/10/4 5:40,0,30,27,1,2,22,2,2,2,1,1,0,0,0,0
1,2016/10/4 6:00,0,40,30,0,1,34,2,3,0,0,1,0,0,0,0
1,2016/10/4 6:20,0,58,40,0,0,49,5,3,0,0,1,0,0,0,0
1,2016/10/4 6:40,0,82,58,2,0,72,3,0,3,1,3,0,0,0,0
1,2016/10/4 7:00,0,102,82,5,2,89,6,3,1,1,2,0,0,0,0
1,2016/10/4 7:20,0,123,102,3,5,110,7,5,1,0,0,0,0,0,0
1,2016/10/4 7:40,0,135,123,5,3,121,10,2,1,0,1,0,0,0,0
1,2016/10/4 8:00,0,175,135,5,5,161,7,1,0,1,5,0,0,0,0
1,2016/10/4 8:20,0,192,175,9,5,172,11,5,3,0,1,0,0,0,0
1,2016/10/4 8:40,0,215,192,4,9,201,10,1,2,0,1,0,0,0,0
1,2016/10/4 9:00,0,232,215,7,4,219,9,4,0,0,0,0,0,0,0
1,2016/10/4 9:20,0,207,232,4,7,192,8,3,2,0,2,0,0,0,0
1,2016/10/4 9:40,0,229,207,12,4,199,23,5,0,0,2,0,0,0,0
1,2016/10/4 10:00,0,241,229,7,12,224,12,3,0,0,2,0,0,0,0
1,2016/10/4 10:20,0,213,241,5,7,191,14,6,0,1,1,0,0,0,0
1,2016/10/4 10:40,0,224,213,6,5,202,15,5,0,0,2,0,0,0,0
1,2016/10/4 11:00,0,176,224,4,6,153,16,5,0,0,2,0,0,0,0
1,2016/10/4 11:20,0,164,176,9,4,142,14,3,4,0,1,0,0,0,0
1,2016/10/4 11:40,0,151,164,7,9,130,15,4,0,0,2,0,0,0,0
1,2016/10/4 12:00,0,140,151,7,7,115,14,5,2,0,4,0,0,0,0
1,2016/10/4 12:20,0,141,140,5,7,117,10,7,1,0,6,0,0,0,0
1,2016/10/4 12:40,0,167,141,8,5,146,14,3,2,0,2,0,0,0,0
1,2016/10/4 13:00,0,163,167,11,8,141,15,2,2,1,2,0,0,0,0
1,2016/10/4 13:20,0,173,163,7,11,152,14,4,1,0,2,0,0,0,0
1,2016/10/4 13:40,0,138,173,7,7,125,8,1,2,1,1,0,0,0,0
1,2016/10/4 14:00,0,191,138,9,7,172,13,4,1,0,1,0,0,0,0
1,2016/10/4 14:20,0,174,191,9,9,150,13,4,2,1,4,0,0,0,0
1,2016/10/4 14:40,0,196,174,5,9,173,12,8,2,0,1,0,0,0,0
1,2016/10/4 15:00,0,200,196,8,5,169,20,5,3,0,3,0,0,0,0
1,2016/10/4 15:20,0,215,200,7,8,197,12,3,3,0,0,0,0,0,0
1,2016/10/4 15:40,0,189,215,9,7,167,19,1,0,1,1,0,0,0,0
1,2016/10/4 16:00,0,199,189,10,9,177,17,3,0,0,2,0,0,0,0
1,2016/10/4 16:20,0,224,199,10,10,204,12,4,1,0,3,0,0,0,0
1,2016/10/4 16:40,0,216,224,5,10,187,20,4,2,0,2,0,1,0,0
1,2016/10/4 17:00,0,205,216,4,5,184,12,8,0,0,1,0,0,0,0
1,2016/10/4 17:20,0,193,205,3,4,174,11,1,1,1,5,0,0,0,0
1,2016/10/4 17:40,0,173,193,2,3,160,5,2,3,0,3,0,0,0,0
1,2016/10/4 18:00,0,131,173,5,2,107,14,5,1,1,3,0,0,0,0
1,2016/10/4 18:20,0,107,131,5,5,96,7,3,0,1,0,0,0,0,0
1,2016/10/4 18:40,0,111,107,4,5,100,10,0,1,0,0,0,0,0,0
1,2016/10/4 19:00,0,130,111,1,4,111,10,6,0,0,3,0,0,0,0
1,2016/10/4 19:20,0,115,130,2,1,100,6,4,2,1,2,0,0,0,0
1,2016/10/4 19:40,0,123,115,0,2,113,2,2,2,0,4,0,0,0,0
1,2016/10/4 20:00,0,109,123,1,0,94,5,6,0,0,4,0,0,0,0
1,2016/10/4 20:20,0,126,109,1,1,113,6,5,2,0,0,0,0,0,0
1,2016/10/4 20:40,0,86,126,1,1,73,7,3,1,0,2,0,0,0,0
1,2016/10/4 21:00,0,80,86,1,1,62,8,3,3,1,3,0,0,0,0
1,2016/10/4 21:20,0,52,80,4,1,44,4,3,1,0,0,0,0,0,0
1,2016/10/4 21:40,0,47,52,2,4,39,5,2,1,0,0,0,0,0,0
1,2016/10/4 22:00,0,45,47,4,2,37,7,0,0,0,1,0,0,0,0
1,2016/10/4 22:20,0,39,45,0,4,33,3,2,0,1,0,0,0,0,0
1,2016/10/4 22:40,0,27,39,1,0,19,0,3,1,0,4,0,0,0,0
1,2016/10/4 23:00,0,28,27,3,1,24,2,0,0,1,1,0,0,0,0
1,2016/10/4 23:20,0,16,28,0,3,15,0,0,1,0,0,0,0,0,0
1,2016/10/4 23:40,0,21,16,0,0,19,0,1,1,0,0,0,0,0,0
1,2016/10/5 0:00,0,31,21,0,0,27,2,1,0,0,1,0,0,0,0
1,2016/10/5 0:20,0,18,31,0,0,14,0,2,0,0,2,0,0,0,0
1,2016/10/5 0:40,0,16,18,1,0,15,1,0,0,0,0,0,0,0,0
1,2016/10/5 1:00,0,6,16,1,1,4,1,1,0,0,0,0,0,0,0
1,2016/10/5 1:20,0,12,6,0,1,8,1,2,0,0,1,0,0,0,0
1,2016/10/5 1:40,0,7,12,0,0,4,0,1,1,0,1,0,0,0,0
1,2016/10/5 2:00,0,9,7,0,0,6,0,1,1,1,0,0,0,0,0
1,2016/10/5 2:20,0,13,9,0,0,10,0,0,0,0,3,0,0,0,0
1,2016/10/5 2:40,0,3,13,0,0,2,1,0,0,0,0,0,0,0,0
1,2016/10/5 3:00,0,11,3,0,0,5,1,1,1,0,3,0,0,0,0
1,2016/10/5 3:20,0,5,11,0,0,4,1,0,0,0,0,0,0,0,0
1,2016/10/5 3:40,0,6,5,0,0,2,1,0,2,0,1,0,0,0,0
1,2016/10/5 4:00,0,10,6,0,0,3,1,2,0,1,1,0,2,0,0
1,2016/10/5 4:20,0,11,10,0,0,8,0,2,0,0,1,0,0,0,0
1,2016/10/5 4:40,0,22,11,0,0,13,2,4,1,0,2,0,0,0,0
1,2016/10/5 5:00,0,25,22,0,0,16,1,4,0,0,4,0,0,0,0
1,2016/10/5 5:20,0,23,25,1,0,11,5,4,0,1,2,0,0,0,0
1,2016/10/5 5:40,0,41,23,1,1,32,5,4,0,0,0,0,0,0,0
1,2016/10/5 6:00,0,43,41,3,1,29,9,3,0,1,1,0,0,0,0
1,2016/10/5 6:20,0,67,43,2,3,56,5,4,0,0,2,0,0,0,0
1,2016/10/5 6:40,0,86,67,5,2,71,7,2,3,1,2,0,0,0,0
1,2016/10/5 7:00,0,87,86,7,5,70,9,4,1,0,3,0,0,0,0
1,2016/10/5 7:20,0,102,87,5,7,85,9,6,1,0,1,0,0,0,0
1,2016/10/5 7:40,0,130,102,4,5,119,8,1,1,0,1,0,0,0,0
1,2016/10/5 8:00,0,130,130,6,4,114,11,5,0,0,0,0,0,0,0
1,2016/10/5 8:20,0,192,130,7,6,172,11,4,4,1,0,0,0,0,0
1,2016/10/5 8:40,0,182,192,7,7,163,13,5,0,1,0,0,0,0,0
1,2016/10/5 9:00,0,165,182,7,7,150,9,4,2,0,0,0,0,0,0
1,2016/10/5 9:20,0,188,165,6,7,161,21,4,1,1,0,0,0,0,0
1,2016/10/5 9:40,0,166,188,4,6,147,13,2,0,0,4,0,0,0,0
1,2016/10/5 10:00,0,179,166,7,4,162,12,2,1,0,2,0,0,0,0
1,2016/10/5 10:20,0,212,179,6,7,189,16,3,0,1,3,0,0,0,0
1,2016/10/5 10:40,0,223,212,7,6,194,19,5,2,0,3,0,0,0,0
1,2016/10/5 11:00,0,181,223,6,7,154,15,10,0,1,1,0,0,0,0
1,2016/10/5 11:20,0,180,181,9,6,153,19,3,3,1,1,0,0,0,0
1,2016/10/5 11:40,0,142,180,4,9,127,10,4,0,0,1,0,0,0,0
1,2016/10/5 12:00,0,173,142,11,4,139,21,3,4,0,6,0,0,0,0
1,2016/10/5 12:20,0,131,173,3,11,118,9,2,1,0,1,0,0,0,0
1,2016/10/5 12:40,0,167,131,10,3,141,17,6,0,0,3,0,0,0,0
1,2016/10/5 13:00,0,162,167,7,10,139,13,4,2,1,3,0,0,0,0
1,2016/10/5 13:20,0,177,162,2,7,156,11,5,3,0,2,0,0,0,0
1,2016/10/5 13:40,0,178,177,9,2,149,16,5,2,2,4,0,0,0,0
1,2016/10/5 14:00,0,222,178,14,9,183,26,6,3,1,3,0,0,0,0
1,2016/10/5 14:20,0,184,222,9,14,148,23,5,3,0,5,0,0,0,0
1,2016/10/5 14:40,0,198,184,4,9,173,17,4,2,0,2,0,0,0,0
1,2016/10/5 15:00,0,239,198,8,4,211,20,4,1,0,3,0,0,0,0
1,2016/10/5 15:20,0,217,239,6,8,191,18,3,1,1,3,0,0,0,0
1,2016/10/5 15:40,0,191,217,8,6,164,19,6,1,0,1,0,0,0,0
1,2016/10/5 16:00,0,253,191,4,8,227,14,7,0,1,4,0,0,0,0
1,2016/10/5 16:20,0,246,253,10,4,214,25,4,1,1,1,0,0,0,0
1,2016/10/5 16:40,0,205,246,9,10,175,18,10,0,1,1,0,0,0,0
1,2016/10/5 17:00,0,163,205,1,9,133,19,8,0,0,3,0,0,0,0
1,2016/10/5 17:20,0,179,163,4,1,154,14,10,0,0,1,0,0,0,0
1,2016/10/5 17:40,0,215,179,3,4,196,12,2,0,2,3,0,0,0,0
1,2016/10/5 18:00,0,189,215,3,3,162,14,5,3,0,5,0,0,0,0
1,2016/10/5 18:20,0,175,189,5,3,148,14,10,1,0,2,0,0,0,0
1,2016/10/5 18:40,0,128,175,3,5,107,12,4,2,0,3,0,0,0,0
1,2016/10/5 19:00,0,107,128,2,3,84,13,5,1,0,4,0,0,0,0
1,2016/10/5 19:20,0,162,107,7,2,132,14,11,0,1,4,0,0,0,0
1,2016/10/5 19:40,0,140,162,3,7,122,6,8,0,0,4,0,0,0,0
1,2016/10/5 20:00,0,152,140,1,3,130,11,6,1,0,4,0,0,0,0
1,2016/10/5 20:20,0,149,152,2,1,134,7,5,1,1,1,0,0,0,0
1,2016/10/5 20:40,0,145,149,3,2,116,16,9,1,1,2,0,0,0,0
1,2016/10/5 21:00,0,125,145,4,3,108,9,4,1,0,3,0,0,0,0
1,2016/10/5 21:20,0,93,125,1,4,77,7,7,1,0,1,0,0,0,0
1,2016/10/5 21:40,0,52,93,7,1,40,11,1,0,0,0,0,0,0,0
1,2016/10/5 22:00,0,43,52,3,7,36,3,2,0,0,2,0,0,0,0
1,2016/10/5 22:20,0,43,43,1,3,36,3,3,0,0,1,0,0,0,0
1,2016/10/5 22:40,0,43,43,3,1,33,6,1,1,0,2,0,0,0,0
1,2016/10/5 23:00,0,27,43,0,3,24,1,0,0,0,2,0,0,0,0
1,2016/10/5 23:20,0,23,27,0,0,23,0,0,0,0,0,0,0,0,0
1,2016/10/5 23:40,0,26,23,0,0,24,1,1,0,0,0,0,0,0,0
1,2016/10/6 0:00,0,21,26,1,0,18,1,1,1,0,0,0,0,0,0
1,2016/10/6 0:20,0,22,21,0,1,21,0,0,0,0,0,0,1,0,0
1,2016/10/6 0:40,0,17,22,0,0,15,0,0,0,0,2,0,0,0,0
1,2016/10/6 1:00,0,13,17,2,0,9,2,0,0,0,2,0,0,0,0
1,2016/10/6 1:20,0,10,13,0,2,8,0,1,0,0,1,0,0,0,0
1,2016/10/6 1:40,0,9,10,0,0,6,0,1,0,0,2,0,0,0,0
1,2016/10/6 2:00,0,13,9,0,0,8,1,2,0,0,2,0,0,0,0
1,2016/10/6 2:20,0,3,13,0,0,1,0,1,0,0,1,0,0,0,0
1,2016/10/6 2:40,0,9,3,0,0,8,0,0,1,0,0,0,0,0,0
1,2016/10/6 3:00,0,17,9,2,0,9,4,2,2,0,0,0,0,0,0
1,2016/10/6 3:20,0,9,17,0,2,7,1,1,0,0,0,0,0,0,0
1,2016/10/6 3:40,0,16,9,0,0,8,3,3,0,0,2,0,0,0,0
1,2016/10/6 4:00,0,8,16,0,0,3,2,2,0,0,1,0,0,0,0
1,2016/10/6 4:20,0,16,8,0,0,9,1,4,0,0,2,0,0,0,0
1,2016/10/6 4:40,0,13,16,1,0,8,3,1,0,0,1,0,0,0,0
1,2016/10/6 5:00,0,28,13,0,1,13,3,6,1,0,5,0,0,0,0
1,2016/10/6 5:20,0,26,28,1,0,16,2,3,1,1,3,0,0,0,0
1,2016/10/6 5:40,0,28,26,0,1,24,3,0,1,0,0,0,0,0,0
1,2016/10/6 6:00,0,46,28,0,0,36,5,3,0,0,2,0,0,0,0
1,2016/10/6 6:20,0,53,46,2,0,45,4,4,0,0,0,0,0,0,0
1,2016/10/6 6:40,0,72,53,7,2,56,9,1,2,0,4,0,0,0,0
1,2016/10/6 7:00,0,80,72,0,7,74,4,0,2,0,0,0,0,0,0
1,2016/10/6 7:20,0,114,80,3,0,96,10,6,0,0,2,0,0,0,0
1,2016/10/6 7:40,0,135,114,8,3,109,15,6,4,0,1,0,0,0,0
1,2016/10/6 8:00,0,122,135,3,8,114,5,0,1,1,1,0,0,0,0
1,2016/10/6 8:20,0,150,122,9,3,132,12,5,1,0,0,0,0,0,0
1,2016/10/6 8:40,0,170,150,5,9,148,14,6,1,1,0,0,0,0,0
1,2016/10/6 9:00,0,160,170,6,5,137,17,3,2,0,1,0,0,0,0
1,2016/10/6 9:20,0,189,160,6,6,170,14,3,1,0,1,0,0,0,0
1,2016/10/6 9:40,0,173,189,8,6,147,18,3,3,1,1,0,0,0,0
1,2016/10/6 10:00,0,178,173,5,8,158,13,4,0,0,3,0,0,0,0
1,2016/10/6 10:20,0,132,178,7,5,116,13,1,0,0,2,0,0,0,0
1,2016/10/6 10:40,0,130,132,6,7,111,14,3,0,1,1,0,0,0,0
1,2016/10/6 11:00,0,147,130,2,6,130,8,5,1,2,0,0,1,0,0
1,2016/10/6 11:20,0,135,147,5,2,116,11,4,3,0,1,0,0,0,0
1,2016/10/6 11:40,0,147,135,2,5,120,15,5,1,2,4,0,0,0,0
1,2016/10/6 12:00,0,113,147,2,2,94,9,9,0,1,0,0,0,0,0
1,2016/10/6 12:20,0,139,113,3,2,127,4,4,3,0,1,0,0,0,0
1,2016/10/6 12:40,0,140,139,6,3,115,18,2,1,1,3,0,0,0,0
1,2016/10/6 13:00,0,168,140,5,6,146,13,4,0,2,3,0,0,0,0
1,2016/10/6 13:20,0,192,168,7,5,163,20,4,2,1,2,0,0,0,0
1,2016/10/6 13:40,0,200,192,7,7,178,18,3,1,0,0,0,0,0,0
1,2016/10/6 14:00,0,202,200,11,7,163,27,6,4,0,2,0,0,0,0
1,2016/10/6 14:20,0,201,202,11,11,159,27,5,4,2,4,0,0,0,0
1,2016/10/6 14:40,0,201,201,6,11,176,17,3,1,1,3,0,0,0,0
1,2016/10/6 15:00,0,224,201,6,6,195,19,7,0,0,3,0,0,0,0
1,2016/10/6 15:20,0,209,224,4,6,178,15,8,4,0,4,0,0,0,0
1,2016/10/6 15:40,0,193,209,5,4,163,21,2,3,1,3,0,0,0,0
1,2016/10/6 16:00,0,201,193,5,5,177,14,4,2,1,3,0,0,0,0
1,2016/10/6 16:20,0,211,201,5,5,181,17,2,4,3,4,0,0,0,0
1,2016/10/6 16:40,0,170,211,3,5,152,12,1,2,1,1,0,1,0,0
1,2016/10/6 17:00,0,196,170,5,3,177,10,3,2,1,3,0,0,0,0
1,2016/10/6 17:20,0,163,196,6,5,137,17,3,2,1,3,0,0,0,0
1,2016/10/6 17:40,0,154,163,1,6,131,13,2,1,0,7,0,0,0,0
1,2016/10/6 18:00,0,157,154,4,1,139,12,1,1,1,3,0,0,0,0
1,2016/10/6 18:20,0,130,157,4,4,112,8,2,0,1,7,0,0,0,0
1,2016/10/6 18:40,0,140,130,2,4,130,8,1,1,0,0,0,0,0,0
1,2016/10/6 19:00,0,156,140,1,2,130,14,4,3,3,2,0,0,0,0
1,2016/10/6 19:20,0,140,156,2,1,123,7,5,2,1,2,0,0,0,0
1,2016/10/6 19:40,0,133,140,5,2,110,9,12,2,0,0,0,0,0,0
1,2016/10/6 20:00,0,145,133,5,5,119,15,3,3,0,5,0,0,0,0
1,2016/10/6 20:20,0,126,145,4,5,104,13,4,3,0,2,0,0,0,0
1,2016/10/6 20:40,0,85,126,4,4,72,6,2,2,0,1,0,2,0,0
