time,entry_dir,no_etc,use_etc,pre_3min_dir,pre_3min_etc,pre_3min_no_etc,pre_5min_dir,pre_5min_etc,pre_5min_no_etc,pre_7min_dir,pre_7min_etc,pre_7min_no_etc,pre_10min_dir,pre_10min_etc,pre_10min_no_etc,etc_rate
2016/10/1 11:00,202,194,8,38,2,36,64,3,61,86,3,83,111,5,106,0.96039604
2016/10/1 11:20,195,188,7,37,4,33,60,6,54,76,7,69,102,8,94,0.964102564
2016/10/1 11:40,188,175,13,37,0,37,55,1,54,73,2,71,98,3,95,0.930851064
2016/10/1 12:00,200,192,8,29,0,29,57,2,55,86,5,81,105,6,99,0.96
2016/10/1 12:20,215,208,7,25,0,25,39,1,38,63,4,59,84,5,79,0.96744186
2016/10/1 12:40,237,229,8,32,0,32,58,0,58,72,1,71,105,3,102,0.966244726
2016/10/1 13:00,239,228,11,29,0,29,50,2,48,74,3,71,111,4,107,0.953974895
2016/10/1 13:20,207,201,6,28,2,26,46,3,43,71,3,68,111,5,106,0.971014493
2016/10/1 13:40,224,214,10,27,1,26,48,1,47,73,1,72,104,2,102,0.955357143
2016/10/1 14:00,246,242,4,26,1,25,45,1,44,73,1,72,103,2,101,0.983739837
2016/10/1 14:20,213,206,7,40,1,39,63,3,60,88,3,85,126,4,122,0.96713615
2016/10/1 14:40,244,238,6,15,0,15,43,1,42,60,1,59,106,2,104,0.975409836
2016/10/1 15:00,203,199,4,34,2,32,59,3,56,76,3,73,110,3,107,0.980295567
2016/10/1 15:20,183,177,6,27,0,27,36,1,35,55,2,53,83,2,81,0.967213115
2016/10/1 15:40,179,176,3,20,1,19,48,2,46,63,2,61,95,4,91,0.983240223
2016/10/1 16:00,188,180,8,31,1,30,56,1,55,67,1,66,100,1,99,0.957446809
2016/10/1 16:20,208,201,7,26,0,26,51,1,50,78,2,76,97,2,95,0.966346154
2016/10/1 16:40,162,155,7,31,4,27,51,4,47,69,4,65,106,6,100,0.956790123
2016/10/1 17:00,161,156,5,24,0,24,33,0,33,48,1,47,76,2,74,0.968944099
2016/10/1 17:20,134,131,3,29,1,28,48,3,45,60,3,57,82,4,78,0.97761194
2016/10/1 17:40,97,96,1,25,0,25,29,1,28,40,1,39,66,1,65,0.989690722
2016/10/1 18:00,99,96,3,15,0,15,27,0,27,32,0,32,51,1,50,0.96969697
2016/10/1 18:20,82,80,2,19,0,19,28,0,28,38,2,36,52,3,49,0.975609756
2016/10/1 18:40,89,89,0,11,0,11,19,0,19,27,0,27,40,0,40,1
2016/10/1 19:00,76,72,4,11,0,11,22,0,22,27,0,27,40,0,40,0.947368421
2016/10/1 19:20,77,74,3,2,1,1,17,2,15,23,2,21,34,3,31,0.961038961
2016/10/1 19:40,94,89,5,19,2,17,28,2,26,32,2,30,42,2,40,0.946808511
2016/10/1 20:00,88,86,2,7,0,7,19,1,18,31,2,29,44,2,42,0.977272727
2016/10/1 20:20,68,67,1,17,1,16,25,1,24,32,2,30,49,2,47,0.985294118
2016/10/1 20:40,79,77,2,13,0,13,15,0,15,20,0,20,32,0,32,0.974683544
2016/10/1 21:00,51,49,2,12,0,12,18,0,18,32,0,32,39,1,38,0.960784314
2016/10/1 21:20,52,49,3,7,0,7,14,0,14,23,0,23,27,0,27,0.942307692
2016/10/1 21:40,52,51,1,4,1,3,7,2,5,17,2,15,19,2,17,0.980769231
2016/10/1 22:00,46,44,2,4,0,4,9,0,9,17,0,17,21,0,21,0.956521739
2016/10/1 22:20,23,20,3,3,0,3,10,0,10,11,1,10,19,2,17,0.869565217
2016/10/1 22:40,41,40,1,0,0,0,3,0,3,4,0,4,6,0,6,0.975609756
2016/10/1 23:00,35,35,0,11,0,11,11,0,11,11,0,11,16,0,16,1
2016/10/1 23:20,16,16,0,2,0,2,4,0,4,9,0,9,18,0,18,1
2016/10/1 23:40,0,0,0,0,0,0,1,0,1,3,0,3,3,0,3,0
2016/10/2 0:00,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/10/2 0:20,7,7,0,0,0,0,2,0,2,3,0,3,5,0,5,1
2016/10/2 0:40,3,3,0,3,0,3,5,0,5,5,0,5,5,0,5,1
2016/10/2 1:00,3,3,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2016/10/2 1:20,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/10/2 1:40,4,4,0,1,0,1,2,0,2,3,0,3,4,0,4,1
2016/10/2 2:00,18,17,1,0,0,0,1,0,1,1,0,1,2,0,2,0.944444444
2016/10/2 2:20,6,6,0,8,0,8,10,0,10,12,0,12,14,0,14,1
2016/10/2 2:40,4,4,0,1,0,1,1,0,1,1,0,1,1,0,1,1
2016/10/2 3:00,10,10,0,0,0,0,0,0,0,2,0,2,3,0,3,1
2016/10/2 3:20,10,8,2,1,0,1,1,0,1,1,0,1,2,0,2,0.8
2016/10/2 3:40,4,3,1,3,0,3,6,1,5,7,1,6,8,1,7,0.75
2016/10/2 4:00,9,9,0,0,0,0,0,0,0,1,0,1,1,0,1,1
2016/10/2 4:20,10,10,0,0,0,0,1,0,1,3,0,3,4,0,4,1
2016/10/2 4:40,28,27,1,0,0,0,1,0,1,3,0,3,4,0,4,0.964285714
2016/10/2 5:00,27,27,0,2,0,2,3,0,3,7,0,7,14,1,13,1
2016/10/2 5:20,28,28,0,4,0,4,5,0,5,6,0,6,12,0,12,1
2016/10/2 5:40,45,44,1,14,0,14,14,0,14,15,0,15,17,0,17,0.977777778
2016/10/2 6:00,64,64,0,9,0,9,12,1,11,15,1,14,26,1,25,1
2016/10/2 6:20,79,75,4,8,0,8,18,0,18,24,0,24,33,0,33,0.949367089
2016/10/2 6:40,73,66,7,10,2,8,22,2,20,33,2,31,48,3,45,0.904109589
2016/10/2 7:00,163,159,4,7,0,7,13,0,13,23,1,22,31,3,28,0.975460123
2016/10/2 7:20,164,156,8,12,0,12,31,0,31,70,0,70,82,0,82,0.951219512
2016/10/2 7:40,168,163,5,32,0,32,41,2,39,57,3,54,88,5,83,0.970238095
2016/10/2 8:00,203,189,14,22,0,22,41,0,41,56,0,56,75,0,75,0.931034483
2016/10/2 8:20,237,229,8,29,3,26,52,6,46,87,11,76,111,11,100,0.966244726
2016/10/2 8:40,277,265,12,44,2,42,80,4,76,100,4,96,126,7,119,0.9566787
2016/10/2 9:00,266,256,10,44,0,44,72,2,70,105,4,101,145,5,140,0.962406015
2016/10/2 9:20,271,266,5,45,2,43,63,4,59,97,5,92,137,7,130,0.981549815
2016/10/2 9:40,211,194,17,33,0,33,61,0,61,92,0,92,129,0,129,0.91943128
2016/10/2 10:00,130,117,13,17,2,15,27,2,25,31,2,29,60,6,54,0.9
2016/10/2 10:20,152,131,21,14,1,13,39,3,36,50,4,46,69,6,63,0.861842105
2016/10/2 10:40,194,189,5,20,2,18,33,2,31,59,4,55,74,7,67,0.974226804
2016/10/2 11:00,160,147,13,30,0,30,50,1,49,69,1,68,96,2,94,0.91875
2016/10/2 11:20,154,148,6,22,3,19,31,3,28,54,5,49,77,5,72,0.961038961
2016/10/2 11:40,158,148,10,21,0,21,33,0,33,49,1,48,75,1,74,0.936708861
2016/10/2 12:00,146,140,6,20,2,18,41,2,39,51,2,49,80,5,75,0.95890411
2016/10/2 12:20,144,134,10,14,1,13,32,2,30,50,3,47,67,5,62,0.930555556
2016/10/2 12:40,172,166,6,23,0,23,35,0,35,47,0,47,74,2,72,0.965116279
2016/10/2 13:00,175,164,11,21,0,21,35,1,34,55,1,54,84,2,82,0.937142857
2016/10/2 13:20,193,184,9,31,2,29,46,2,44,52,2,50,88,7,81,0.953367876
2016/10/2 13:40,202,191,11,37,0,37,51,2,49,70,4,66,95,5,90,0.945544554
2016/10/2 14:00,158,153,5,33,3,30,45,4,41,75,4,71,109,6,103,0.96835443
2016/10/2 14:20,183,176,7,29,0,29,47,1,46,61,1,60,84,1,83,0.961748634
2016/10/2 14:40,183,176,7,24,0,24,47,3,44,67,5,62,77,5,72,0.961748634
2016/10/2 15:00,182,172,10,22,1,21,46,2,44,60,2,58,96,5,91,0.945054945
2016/10/2 15:20,170,161,9,26,3,23,50,4,46,73,5,68,97,6,91,0.947058824
2016/10/2 15:40,167,157,10,31,2,29,47,2,45,60,4,56,88,5,83,0.94011976
2016/10/2 16:00,162,152,10,20,0,20,38,1,37,56,3,53,78,5,73,0.938271605
2016/10/2 16:20,168,162,6,31,1,30,44,1,43,68,1,67,86,3,83,0.964285714
2016/10/2 16:40,127,116,11,25,3,22,39,4,35,56,5,51,94,5,89,0.913385827
2016/10/2 17:00,166,162,4,14,2,12,29,4,25,43,5,38,66,6,60,0.975903614
2016/10/2 17:20,132,129,3,22,1,21,44,1,43,50,1,49,73,1,72,0.977272727
2016/10/2 17:40,108,104,4,19,0,19,30,0,30,47,1,46,61,2,59,0.962962963
2016/10/2 18:00,97,94,3,16,1,15,25,1,24,33,1,32,51,2,49,0.969072165
2016/10/2 18:20,116,108,8,13,1,12,24,2,22,33,2,31,47,2,45,0.931034483
2016/10/2 18:40,77,73,4,21,1,20,35,4,31,49,5,44,75,6,69,0.948051948
2016/10/2 19:00,92,92,0,9,0,9,15,0,15,25,0,25,38,1,37,1
2016/10/2 19:20,90,89,1,19,0,19,42,0,42,50,0,50,62,0,62,0.988888889
2016/10/2 19:40,73,73,0,13,1,12,20,1,19,32,1,31,46,1,45,1
2016/10/2 20:00,82,80,2,8,0,8,19,0,19,22,0,22,44,0,44,0.975609756
2016/10/2 20:20,105,100,5,11,0,11,19,0,19,28,0,28,46,2,44,0.952380952
2016/10/2 20:40,77,75,2,15,1,14,24,2,22,31,2,29,51,3,48,0.974025974
2016/10/2 21:00,64,62,2,6,0,6,6,0,6,16,1,15,29,1,28,0.96875
2016/10/2 21:20,46,45,1,6,0,6,11,1,10,17,1,16,24,2,22,0.97826087
2016/10/2 21:40,54,52,2,9,1,8,11,1,10,23,1,22,27,1,26,0.962962963
2016/10/2 22:00,57,56,1,16,0,16,20,1,19,21,1,20,35,1,34,0.98245614
2016/10/2 22:20,27,27,0,8,0,8,13,0,13,17,0,17,25,0,25,1
2016/10/2 22:40,31,30,1,2,0,2,7,0,7,10,0,10,15,0,15,0.967741935
2016/10/2 23:00,0,0,0,8,0,8,18,0,18,20,0,20,22,0,22,0
2016/10/2 23:20,13,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0.769230769
2016/10/2 23:40,15,14,1,3,0,3,5,0,5,5,0,5,9,0,9,0.933333333
2016/10/3 0:00,22,22,0,1,0,1,2,0,2,5,1,4,10,1,9,1
2016/10/3 0:20,11,10,1,8,0,8,8,0,8,9,0,9,11,0,11,0.909090909
2016/10/3 0:40,9,8,1,4,1,3,4,1,3,5,1,4,6,1,5,0.888888889
2016/10/3 1:00,8,8,0,0,0,0,0,0,0,1,0,1,5,1,4,1
2016/10/3 1:20,9,9,0,0,0,0,2,0,2,2,0,2,4,0,4,1
2016/10/3 1:40,9,9,0,0,0,0,2,0,2,2,0,2,6,0,6,1
2016/10/3 2:00,8,8,0,2,0,2,3,0,3,4,0,4,5,0,5,1
2016/10/3 2:20,5,5,0,2,0,2,2,0,2,3,0,3,3,0,3,1
2016/10/3 2:40,5,4,1,0,0,0,1,0,1,1,0,1,1,0,1,0.8
2016/10/3 3:00,4,4,0,2,0,2,3,0,3,3,0,3,4,0,4,1
2016/10/3 3:20,12,12,0,1,0,1,1,0,1,2,0,2,2,0,2,1
2016/10/3 3:40,13,12,1,1,0,1,4,0,4,5,0,5,8,0,8,0.923076923
2016/10/3 4:00,14,13,1,1,0,1,5,1,4,9,1,8,9,1,8,0.928571429
2016/10/3 4:20,13,12,1,5,1,4,5,1,4,6,1,5,7,1,6,0.923076923
2016/10/3 4:40,11,11,0,2,1,1,4,1,3,5,1,4,5,1,4,1
2016/10/3 5:00,26,22,4,0,0,0,1,0,1,7,0,7,9,0,9,0.846153846
2016/10/3 5:20,19,19,0,3,1,2,5,1,4,6,1,5,12,3,9,1
2016/10/3 5:40,38,38,0,1,0,1,1,0,1,5,0,5,5,0,5,1
2016/10/3 6:00,34,34,0,8,0,8,10,0,10,10,0,10,13,0,13,1
2016/10/3 6:20,70,67,3,21,0,21,21,0,21,22,0,22,24,0,24,0.957142857
2016/10/3 6:40,75,73,2,27,0,27,29,1,28,34,1,33,39,2,37,0.973333333
2016/10/3 7:00,91,87,4,4,0,4,19,0,19,31,0,31,33,1,32,0.956043956
2016/10/3 7:20,110,105,5,24,1,23,31,2,29,37,2,35,52,3,49,0.954545455
2016/10/3 7:40,140,137,3,18,0,18,28,0,28,38,0,38,59,2,57,0.978571429
2016/10/3 8:00,189,184,5,19,1,18,41,1,40,60,1,59,80,1,79,0.973544974
2016/10/3 8:20,196,183,13,44,0,44,61,2,59,81,3,78,104,3,101,0.933673469
2016/10/3 8:40,204,201,3,42,2,40,64,4,60,75,6,69,96,8,88,0.985294118
2016/10/3 9:00,90,81,9,18,0,18,33,0,33,60,1,59,92,2,90,0.9
2016/10/3 9:20,183,165,18,12,0,12,21,0,21,35,2,33,50,7,43,0.901639344
2016/10/3 9:40,183,159,24,34,3,31,57,6,51,72,7,65,119,12,107,0.868852459
2016/10/3 10:00,170,159,11,35,4,31,50,5,45,67,6,61,95,11,84,0.935294118
2016/10/3 10:20,139,127,12,20,2,18,30,2,28,41,2,39,68,4,64,0.913669065
2016/10/3 10:40,119,103,16,23,2,21,34,3,31,53,3,50,77,6,71,0.865546218
2016/10/3 11:00,103,94,9,18,4,14,36,6,30,47,9,38,50,10,40,0.912621359
2016/10/3 11:20,189,184,5,12,2,10,22,2,20,41,3,38,53,7,46,0.973544974
2016/10/3 11:40,120,114,6,41,0,41,56,0,56,80,2,78,104,3,101,0.95
2016/10/3 12:00,133,129,4,13,1,12,34,3,31,44,4,40,64,5,59,0.969924812
2016/10/3 12:20,154,143,11,20,3,17,34,3,31,48,3,45,66,3,63,0.928571429
2016/10/3 12:40,165,155,10,25,4,21,41,6,35,54,7,47,76,8,68,0.939393939
2016/10/3 13:00,155,151,4,26,3,23,54,4,50,68,5,63,90,6,84,0.974193548
2016/10/3 13:20,179,171,8,27,0,27,36,0,36,55,1,54,87,3,84,0.955307263
2016/10/3 13:40,178,169,9,26,1,25,46,3,43,60,5,55,92,5,87,0.949438202
2016/10/3 14:00,183,170,13,19,1,18,32,3,29,54,4,50,84,5,79,0.928961749
2016/10/3 14:20,207,199,8,30,1,29,49,1,48,66,3,63,91,6,85,0.961352657
2016/10/3 14:40,176,172,4,30,1,29,60,1,59,78,2,76,99,3,96,0.977272727
2016/10/3 15:00,176,170,6,24,0,24,35,0,35,50,1,49,75,1,74,0.965909091
2016/10/3 15:20,181,174,7,27,0,27,52,0,52,68,1,67,89,4,85,0.961325967
2016/10/3 15:40,174,165,9,25,2,23,40,2,38,47,2,45,81,3,78,0.948275862
2016/10/3 16:00,147,142,5,33,3,30,45,3,42,60,3,57,87,4,83,0.965986395
2016/10/3 16:20,142,134,8,24,1,23,33,1,32,52,1,51,69,2,67,0.943661972
2016/10/3 16:40,105,98,7,26,1,25,39,1,38,50,2,48,66,3,63,0.933333333
2016/10/3 17:00,153,149,4,17,0,17,29,0,29,37,1,36,53,1,52,0.973856209
2016/10/3 17:20,116,110,6,23,0,23,37,0,37,56,1,55,84,1,83,0.948275862
2016/10/3 17:40,111,108,3,17,0,17,32,2,30,43,2,41,62,4,58,0.972972973
2016/10/3 18:00,111,108,3,19,2,17,31,3,28,35,3,32,48,3,45,0.972972973
2016/10/3 18:20,96,91,5,16,2,14,25,2,23,37,2,35,53,2,51,0.947916667
2016/10/3 18:40,84,82,2,23,2,21,31,3,28,36,3,33,47,3,44,0.976190476
2016/10/3 19:00,88,85,3,12,0,12,19,0,19,29,0,29,38,0,38,0.965909091
2016/10/3 19:20,89,86,3,7,0,7,14,1,13,23,1,22,50,1,49,0.966292135
2016/10/3 19:40,89,87,2,12,1,11,25,3,22,35,3,32,44,3,41,0.97752809
2016/10/3 20:00,75,69,6,18,0,18,28,1,27,36,1,35,43,1,42,0.92
2016/10/3 20:20,72,70,2,14,0,14,23,0,23,27,1,26,34,1,33,0.972222222
2016/10/3 20:40,72,68,4,13,0,13,20,0,20,28,1,27,40,2,38,0.944444444
2016/10/3 21:00,70,64,6,11,1,10,19,1,18,24,1,23,32,2,30,0.914285714
2016/10/3 21:20,69,66,3,9,2,7,16,2,14,24,2,22,37,3,34,0.956521739
2016/10/3 21:40,56,54,2,10,1,9,17,1,16,20,1,19,32,1,31,0.964285714
2016/10/3 22:00,36,34,2,3,0,3,9,0,9,13,0,13,25,0,25,0.944444444
2016/10/3 22:20,42,40,2,6,0,6,12,0,12,13,0,13,17,0,17,0.952380952
2016/10/3 22:40,40,39,1,4,0,4,10,0,10,13,0,13,21,0,21,0.975
2016/10/3 23:00,37,37,0,8,1,7,11,1,10,15,1,14,15,1,14,1
2016/10/3 23:20,20,20,0,6,0,6,9,0,9,14,0,14,20,0,20,1
2016/10/3 23:40,21,19,2,4,0,4,4,0,4,5,0,5,11,0,11,0.904761905
2016/10/4 0:00,10,10,0,7,1,6,8,1,7,9,2,7,11,2,9,1
2016/10/4 0:20,19,19,0,2,0,2,4,0,4,6,0,6,7,0,7,1
2016/10/4 0:40,14,14,0,3,0,3,5,0,5,7,0,7,9,0,9,1
2016/10/4 1:00,12,11,1,3,0,3,6,0,6,9,0,9,9,0,9,0.916666667
2016/10/4 1:20,10,10,0,2,0,2,3,0,3,4,0,4,8,0,8,1
2016/10/4 1:40,10,9,1,1,0,1,4,0,4,5,0,5,5,0,5,0.9
2016/10/4 2:00,7,7,0,3,0,3,3,0,3,3,0,3,4,0,4,1
2016/10/4 2:20,8,8,0,3,0,3,3,0,3,3,0,3,4,0,4,1
2016/10/4 2:40,6,6,0,0,0,0,0,0,0,1,0,1,2,0,2,1
2016/10/4 3:00,8,7,1,0,0,0,0,0,0,1,0,1,1,0,1,0.875
2016/10/4 3:20,10,10,0,3,0,3,5,0,5,6,0,6,7,1,6,1
2016/10/4 3:40,11,11,0,4,0,4,4,0,4,6,0,6,7,0,7,1
2016/10/4 4:00,7,7,0,2,0,2,3,0,3,4,0,4,5,0,5,1
2016/10/4 4:20,10,10,0,1,0,1,1,0,1,3,0,3,3,0,3,1
2016/10/4 4:40,13,13,0,0,0,0,1,0,1,3,0,3,5,0,5,1
2016/10/4 5:00,18,18,0,3,0,3,3,0,3,3,0,3,4,0,4,1
2016/10/4 5:20,27,25,2,2,0,2,5,0,5,8,0,8,10,0,10,0.925925926
2016/10/4 5:40,30,29,1,3,0,3,7,0,7,12,0,12,13,0,13,0.966666667
2016/10/4 6:00,40,40,0,5,0,5,9,0,9,12,0,12,16,0,16,1
2016/10/4 6:20,58,58,0,6,0,6,9,0,9,15,0,15,18,0,18,1
2016/10/4 6:40,82,80,2,9,0,9,15,0,15,20,0,20,30,0,30,0.975609756
2016/10/4 7:00,102,97,5,11,0,11,22,0,22,30,0,30,35,0,35,0.950980392
2016/10/4 7:20,123,120,3,19,0,19,23,0,23,32,1,31,46,3,43,0.975609756
2016/10/4 7:40,135,130,5,16,1,15,25,2,23,37,2,35,59,3,56,0.962962963
2016/10/4 8:00,175,170,5,20,0,20,35,0,35,56,0,56,74,1,73,0.971428571
2016/10/4 8:20,192,183,9,40,1,39,67,2,65,75,3,72,102,3,99,0.953125
2016/10/4 8:40,215,211,4,48,3,45,61,4,57,80,4,76,109,7,102,0.981395349
2016/10/4 9:00,232,225,7,38,1,37,61,2,59,84,2,82,115,2,113,0.969827586
2016/10/4 9:20,207,203,4,35,0,35,54,1,53,74,1,73,110,6,104,0.980676329
2016/10/4 9:40,229,217,12,35,0,35,58,0,58,83,0,83,108,0,108,0.947598253
2016/10/4 10:00,241,234,7,29,1,28,55,3,52,75,5,70,108,6,102,0.970954357
2016/10/4 10:20,213,208,5,44,1,43,67,2,65,83,3,80,122,4,118,0.976525822
2016/10/4 10:40,224,218,6,34,1,33,60,3,57,84,3,81,111,3,108,0.973214286
2016/10/4 11:00,176,172,4,42,2,40,70,4,66,79,4,75,121,5,116,0.977272727
2016/10/4 11:20,164,155,9,30,1,29,47,1,46,66,1,65,90,1,89,0.945121951
2016/10/4 11:40,151,144,7,28,0,28,46,2,44,63,3,60,96,4,92,0.953642384
2016/10/4 12:00,140,133,7,25,0,25,30,1,29,46,1,45,65,2,63,0.95
2016/10/4 12:20,141,136,5,23,1,22,34,1,33,51,3,48,62,3,59,0.964539007
2016/10/4 12:40,167,159,8,23,1,22,33,1,32,42,1,41,74,2,72,0.952095808
2016/10/4 13:00,163,152,11,36,1,35,55,3,52,81,4,77,98,5,93,0.932515337
2016/10/4 13:20,173,166,7,32,2,30,43,3,40,57,3,54,87,4,83,0.959537572
2016/10/4 13:40,138,131,7,22,2,20,40,3,37,55,4,51,75,4,71,0.949275362
2016/10/4 14:00,191,182,9,11,0,11,24,1,23,39,1,38,59,2,57,0.952879581
2016/10/4 14:20,174,165,9,29,2,27,42,4,38,66,4,62,89,7,82,0.948275862
2016/10/4 14:40,196,191,5,33,4,29,50,5,45,63,7,56,95,8,87,0.974489796
2016/10/4 15:00,200,192,8,21,1,20,41,3,38,57,3,54,87,4,83,0.96
2016/10/4 15:20,215,208,7,42,1,41,57,1,56,77,1,76,113,4,109,0.96744186
2016/10/4 15:40,189,180,9,43,2,41,62,2,60,90,3,87,123,4,119,0.952380952
2016/10/4 16:00,199,189,10,38,3,35,49,3,46,72,4,68,99,5,94,0.949748744
2016/10/4 16:20,224,214,10,28,1,27,41,1,40,58,2,56,97,4,93,0.955357143
2016/10/4 16:40,216,211,5,21,0,21,53,0,53,77,2,75,97,6,91,0.976851852
2016/10/4 17:00,205,201,4,33,2,31,58,2,56,79,2,77,114,3,111,0.980487805
2016/10/4 17:20,193,190,3,26,0,26,45,1,44,70,3,67,99,3,96,0.984455959
2016/10/4 17:40,173,171,2,41,0,41,52,0,52,77,0,77,112,1,111,0.988439306
2016/10/4 18:00,131,126,5,21,0,21,30,0,30,39,0,39,76,1,75,0.961832061
2016/10/4 18:20,107,102,5,29,2,27,42,2,40,56,3,53,77,3,74,0.953271028
2016/10/4 18:40,111,107,4,11,1,10,25,2,23,35,3,32,48,3,45,0.963963964
2016/10/4 19:00,130,129,1,12,1,11,25,1,24,33,1,32,58,2,56,0.992307692
2016/10/4 19:20,115,113,2,11,0,11,26,0,26,38,1,37,61,1,60,0.982608696
2016/10/4 19:40,123,123,0,27,1,26,36,1,35,54,1,53,67,1,66,1
2016/10/4 20:00,109,108,1,26,0,26,39,0,39,57,0,57,70,0,70,0.990825688
2016/10/4 20:20,126,125,1,20,0,20,37,0,37,53,0,53,75,1,74,0.992063492
2016/10/4 20:40,86,85,1,11,0,11,19,0,19,27,0,27,42,0,42,0.988372093
2016/10/4 21:00,80,79,1,8,0,8,18,0,18,24,0,24,41,0,41,0.9875
2016/10/4 21:20,52,48,4,7,0,7,15,0,15,26,0,26,42,0,42,0.923076923
2016/10/4 21:40,47,45,2,4,0,4,9,0,9,13,0,13,17,0,17,0.957446809
2016/10/4 22:00,45,41,4,7,0,7,14,0,14,21,0,21,26,0,26,0.911111111
2016/10/4 22:20,39,39,0,4,0,4,10,0,10,16,0,16,22,1,21,1
2016/10/4 22:40,27,26,1,10,0,10,12,0,12,18,0,18,22,0,22,0.962962963
2016/10/4 23:00,28,25,3,5,0,5,7,0,7,9,1,8,11,1,10,0.892857143
2016/10/4 23:20,16,16,0,5,1,4,6,2,4,7,3,4,9,3,6,1
2016/10/4 23:40,21,21,0,2,0,2,4,0,4,7,0,7,7,0,7,1
2016/10/5 0:00,31,31,0,2,0,2,5,0,5,6,0,6,11,0,11,1
2016/10/5 0:20,18,18,0,5,0,5,7,0,7,11,0,11,13,0,13,1
2016/10/5 0:40,16,15,1,7,0,7,8,0,8,8,0,8,10,0,10,0.9375
2016/10/5 1:00,6,5,1,2,0,2,3,0,3,6,0,6,8,0,8,0.833333333
2016/10/5 1:20,12,12,0,2,0,2,3,0,3,3,0,3,3,0,3,1
2016/10/5 1:40,7,7,0,4,0,4,6,0,6,7,0,7,7,0,7,1
2016/10/5 2:00,9,9,0,0,0,0,0,0,0,3,0,3,5,0,5,1
2016/10/5 2:20,13,13,0,2,0,2,5,0,5,6,0,6,6,0,6,1
2016/10/5 2:40,3,3,0,2,0,2,2,0,2,3,0,3,3,0,3,1
2016/10/5 3:00,11,11,0,0,0,0,1,0,1,1,0,1,1,0,1,1
2016/10/5 3:20,5,5,0,1,0,1,2,0,2,5,0,5,5,0,5,1
2016/10/5 3:40,6,6,0,1,0,1,3,0,3,3,0,3,3,0,3,1
2016/10/5 4:00,10,10,0,0,0,0,0,0,0,0,0,0,1,0,1,1
2016/10/5 4:20,11,11,0,0,0,0,4,0,4,4,0,4,6,0,6,1
2016/10/5 4:40,22,22,0,0,0,0,6,0,6,7,0,7,7,0,7,1
2016/10/5 5:00,25,25,0,1,0,1,3,0,3,6,0,6,8,0,8,1
2016/10/5 5:20,23,22,1,5,0,5,5,0,5,11,0,11,13,0,13,0.956521739
2016/10/5 5:40,41,40,1,6,1,5,8,1,7,12,1,11,12,1,11,0.975609756
2016/10/5 6:00,43,40,3,9,0,9,10,0,10,12,0,12,17,1,16,0.930232558
2016/10/5 6:20,67,65,2,5,0,5,10,1,9,19,1,18,26,2,24,0.970149254
2016/10/5 6:40,86,81,5,14,0,14,16,1,15,17,1,16,30,1,29,0.941860465
2016/10/5 7:00,87,80,7,22,1,21,28,2,26,34,2,32,45,3,42,0.91954023
2016/10/5 7:20,102,97,5,18,2,16,32,4,28,44,4,40,54,4,50,0.950980392
2016/10/5 7:40,130,126,4,18,2,16,30,3,27,40,4,36,53,4,49,0.969230769
2016/10/5 8:00,130,124,6,30,1,29,42,2,40,57,3,54,68,3,65,0.953846154
2016/10/5 8:20,192,185,7,17,0,17,26,2,24,38,2,36,62,3,59,0.963541667
2016/10/5 8:40,182,175,7,33,1,32,53,2,51,79,3,76,113,4,109,0.961538462
2016/10/5 9:00,165,158,7,23,1,22,37,1,36,55,3,52,101,4,97,0.957575758
2016/10/5 9:20,188,182,6,25,0,25,37,1,36,75,3,72,88,5,83,0.968085106
2016/10/5 9:40,166,162,4,25,0,25,36,0,36,53,0,53,80,2,78,0.975903614
2016/10/5 10:00,179,172,7,19,1,18,29,1,28,54,2,52,76,3,73,0.960893855
2016/10/5 10:20,212,206,6,32,1,31,49,1,48,68,1,67,93,3,90,0.971698113
2016/10/5 10:40,223,216,7,37,0,37,64,1,63,83,1,82,114,1,113,0.968609865
2016/10/5 11:00,181,175,6,45,0,45,68,1,67,91,2,89,125,3,122,0.966850829
2016/10/5 11:20,180,171,9,22,1,21,45,2,43,69,4,65,92,4,88,0.95
2016/10/5 11:40,142,138,4,34,3,31,47,4,43,60,4,56,96,5,91,0.971830986
2016/10/5 12:00,173,162,11,29,1,28,37,1,36,50,1,49,74,1,73,0.936416185
2016/10/5 12:20,131,128,3,19,2,17,37,2,35,67,2,65,96,5,91,0.977099237
2016/10/5 12:40,167,157,10,22,1,21,46,2,44,57,2,55,74,2,72,0.94011976
2016/10/5 13:00,162,155,7,28,2,26,44,2,42,58,3,55,72,3,69,0.956790123
2016/10/5 13:20,177,175,2,26,2,24,45,3,42,57,4,53,81,6,75,0.988700565
2016/10/5 13:40,178,169,9,28,1,27,44,1,43,68,1,67,88,1,87,0.949438202
2016/10/5 14:00,222,208,14,24,2,22,39,4,35,64,5,59,85,6,79,0.936936937
2016/10/5 14:20,184,175,9,29,4,25,44,5,39,63,7,56,94,9,85,0.951086957
2016/10/5 14:40,198,194,4,24,0,24,38,0,38,53,0,53,96,4,92,0.97979798
2016/10/5 15:00,239,231,8,26,1,25,46,1,45,65,2,63,98,3,95,0.966527197
